"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-07",,"84","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-08","0.02","85","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-09","0.00","85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-10",,"84","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-11",,"85","94","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-12",,"84",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-13",,"84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-14",,"85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-15",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-16",,"85","94","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-17","0.00","85","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-18",,"85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-19",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-20",,"81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-21",,"83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-22",,"85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-23",,"84","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-24",,"84","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-25","0.02","83","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-26","0.02","82","86",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-27","0.00","83","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-28","0.06","80","83",
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-29","0.16","85","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-11-30","0.04","85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-01","0.14","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-02","0.00","81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-03",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-04",,"79",,"73"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-05",,"79","88","72"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-06",,"79","87","72"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-07",,"80","86","73"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-08","0.00","82","89","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-09",,"81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-10",,"82","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-11",,"81",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-12","0.00","81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-13",,"81","89","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-14",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-15",,"81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-16",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-17","0.00","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-18",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-19",,"78",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-20",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-21",,"84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-22",,"82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-23",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-24",,"82",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-25","0.00","83","91","76"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-26",,"80","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-27","0.18","80","85","75"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-28","0.00","80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-29","0.00","81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-30",,"80","89",
"RP000098429","NINOY AQUINO INTERN, RP","2021-12-31",,"81","89","72"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-01",,"80","86","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-02",,"79","85","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-03",,"80","88","72"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-04",,"81","88","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-05",,"81","89","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-06",,"79","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-07",,"81","90","72"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-08",,"81","89","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-09",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-10",,"82",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-11",,"81","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-12",,"80","87","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-13","0.00","79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-14",,"78","85","73"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-15",,"78","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-16",,"79","88","70"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-17",,"79","88","69"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-18",,"79","87","70"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-19",,"80","86","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-20","0.00","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-21","0.02","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-22","0.00","83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-23",,"83","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-24",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-25",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-26",,"80","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-27",,"84","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-28",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-29",,"83","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-30",,"82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-01-31","0.00","83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-01",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-02",,"82","90","73"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-03",,"80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-04",,"82","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-05",,"83","90","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-06",,"82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-07",,"81","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-08",,"83","91","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-09",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-10",,"83","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-11",,"82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-12",,"83","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-13",,"82","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-14",,"82","89","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-15","0.00","83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-16",,"82",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-17",,"81","89","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-18","0.00","83","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-19",,"85","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-20",,"83","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-21",,"83","91","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-22","0.00","79","87","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-23","0.71","81","87","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-24","0.00","84","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-25",,"83","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-26","0.00","82","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-27","0.00","83","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-02-28",,"84","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-01",,"83","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-02",,"84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-03",,"84","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-04",,"83",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-05",,"84","94","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-06",,"84",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-07",,"84","92","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-08",,"84","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-09",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-10",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-11","0.00","85","94","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-12","0.18","84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-13","0.49","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-14","0.00","83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-15","2.50","85","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-16","0.00","86",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-17",,"86","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-18",,"86","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-19",,"87","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-20",,"87","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-21",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-22",,"87","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-23",,"88","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-24",,"87","94","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-25",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-26",,"87","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-27",,"86","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-28",,"86","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-29",,"86","93","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-30",,"86","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-03-31",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-01",,"84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-02",,"84","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-03",,"84","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-04",,"84","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-05","0.53","77",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-06","1.18","82","89","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-07","0.04","84","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-08","0.00","82","87","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-09",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-10",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-11",,"84",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-12",,"82",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-13",,"84","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-14",,"85","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-15",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-16",,"85","93","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-17","0.00","83","87","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-18","0.00","85",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-19",,"85","93","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-20",,"85","92","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-21",,"87","96","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-22",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-23",,"87","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-24",,"87","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-25","0.00","86","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-26",,"87","96","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-27",,"87","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-28","0.18","88","95","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-29","0.00","88","96","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-04-30",,"87","95","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-01",,"88",,"82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-02",,"87","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-03",,"87","95","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-04",,"88","96","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-05",,"88","97",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-06",,"89","97","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-07",,"89","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-08",,"89","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-09",,"87",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-10",,"88",,"78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-11",,"88","97","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-12",,"89","97",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-13",,"88","98","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-14",,"88","98","83"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-15",,"83","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-16",,"83","94","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-17","0.35","82","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-18","0.14","83","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-19",,"82","93","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-20",,"81","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-21",,"84","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-22",,"84","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-23",,"83","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-24",,"87","96","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-25",,"85","95","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-26","0.02","85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-27","0.00","87","98","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-28","1.36","81","85",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-29","0.53","85","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-30","0.00","86","97",
"RP000098429","NINOY AQUINO INTERN, RP","2022-05-31","0.12","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-01","0.30","81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-02","0.45","85","92","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-03","0.00","86",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-04",,"86","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-05",,"87","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-06",,"86","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-07",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-08",,"84",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-09",,"88","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-10",,"88","97",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-11",,"87","96","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-12",,"86","91","82"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-13",,"86","97",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-14",,"85",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-15","1.10","85","95","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-16","0.00","87","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-17",,"89",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-18",,"86","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-19",,"85","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-20",,"86","93","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-21",,"86","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-22",,"84","96",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-23",,"84","91","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-24","0.00","85","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-25",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-26",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-27",,"83","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-28",,"81","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-29",,"85","92","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-06-30",,"84","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-01",,"83","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-02","0.02","85","92","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-03","0.00","87",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-04",,"83","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-05",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-06",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-07","0.04","82",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-08","0.00","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-09","0.10","86","95",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-10","0.63","86","95","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-11","0.02","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-12","0.61","83","88","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-13","0.30","84",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-14","0.00","85","91","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-15","0.00","85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-16","0.47","83","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-17","0.71","82","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-18","0.28","83","91","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-19","0.06","87","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-20","0.00","86",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-21","0.10","81","87","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-22","0.04","85","91","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-23","0.00","86","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-24",,"87","94","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-25",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-26",,"83","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-27",,"85",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-28",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-29",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-30","0.06","80","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-07-31","1.63","81","89","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-01","0.26","82","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-02","0.18","83","90","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-03","0.00","85","94","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-04","0.02","81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-05","0.51","78",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-06","1.63","80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-07","0.67","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-08","0.00","80","85",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-09",,"83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-10",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-11","0.02","83","89",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-12","0.00","84","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-13",,"82",,"77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-14",,"82","88","76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-15",,"80","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-16",,"83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-17",,"82","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-18",,"81","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-19",,"84","94","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-20",,"83","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-21",,"85","90","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-22",,"82",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-23",,"78",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-24",,"81","85",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-25",,"86","95","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-26",,"83","91",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-27",,"83","88","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-28",,"83","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-29",,"84","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-30",,"83","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-08-31",,"83","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-01","0.02","83",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-02","1.42","80",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-03","0.00","79",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-04","1.75","83","91","75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-05","0.02","84","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-06","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-07",,"87",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-08",,"85","93",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-09",,"84","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-10",,"80",,"76"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-11",,"84","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-12",,"83","89","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-13",,"84","89","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-14","0.04","81","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-15","0.04","82","89","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-16","0.00","82","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-17","0.00","82","88","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-18",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-19",,"79","85",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-20",,"78",,"75"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-21",,"83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-22",,"81","87",
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-23",,"81",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-24",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-25","0.00","79",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-26","1.77","83","92","74"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-27","1.38","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-28","0.53","82",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-29","1.71","83","88","78"
"RP000098429","NINOY AQUINO INTERN, RP","2022-09-30","0.00","83","90","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-01","0.00","85",,"79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-02","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-03","0.02","81","86",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-04","0.14","85","91","79"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-05","0.00","84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-06",,"86","94","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-07",,"85","94",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-08",,"84","90","80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-09","0.00","85",,"80"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-10",,"85","92","81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-11",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-12",,"85","90",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-13",,"85",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-14",,"85","92",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-15",,"86",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-16",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-17",,"82","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-18",,"83","88",
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-19","0.39","82","90","77"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-20","0.00","83",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-21",,"84",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-22",,"85",,
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-23",,"84",,"81"
"RP000098429","NINOY AQUINO INTERN, RP","2022-10-24","0.04","85",,"79"
